O__3__5007A	N__2__6584A	H__1__6563A	oxygen
2.68728900642e58	5.2933546497e57	7.85940198658e58	-4.8
1.61967168272e56	3.28532523549e57	8.67187829782e57	-3.2
8.84736046655e58	1.10229991724e58	7.86721525647e58	-3.5
7.59955098308e56	5.78407955605e57	8.35628502701e57	-3.8
4.06527281074e59	3.78736542789e56	2.77058465241e59	-4.4
8.85102063066e56	3.53947176158e56	8.36296858594e57	-3.8
7.00982264345e58	3.90358997719e57	7.95286674563e58	-3.4
5.52765416843e56	1.08183739517e58	8.4408554054e57	-3.6
1.36118876269e59	2.22129233445e58	1.91974484505e59	-4.6
5.04532715567e59	2.02745348182e57	4.96752370786e59	-4.7
6.25045258926e57	2.97423322945e57	2.66017485822e58	-4.5
8.6553561235e57	2.16978145613e58	2.58931962999e58	-4.2
2.99756854233e55	9.76088699637e57	4.92147690851e57	-3.4
1.48724727755e57	1.16508823986e57	1.50875669729e58	-3.3
1.08650913962e59	4.78157524238e57	7.58588919058e58	-3.9
6.68138333148e59	6.59728833189e57	2.84709627539e59	-4
5.60760918764e57	1.14096796558e58	2.48049742542e59	-2.9
3.41086333567e57	6.11694188296e56	1.48599990328e58	-3.5
3.78051409798e56	7.35038343546e57	2.82897022403e58	-3
6.08013852146e59	2.30390776016e58	5.14493611681e59	-4.5
3.50126549e57	2.72679409273e56	2.70963206178e58	-4.8
6.19291533894e56	1.16571064241e57	8.45259815921e57	-4.1
2.22435943536e59	7.95449639616e56	1.23385598433e59	-4
8.77638068416e58	1.5627729443e57	1.9631602213e59	-4.9
3.42155913883e58	1.52205113051e58	4.47578940393e58	-4.1
4.69705407981e59	8.50769985833e58	3.34026700212e59	-3.4
9.75315508237e55	9.43067762871e55	4.79973383038e57	-4.2
6.0451635672e59	2.62063393652e58	3.92112351475e59	-4.3
6.24756763733e56	7.36900651521e57	8.37747091667e57	-4
1.57996729035e59	5.10169083344e58	8.37128335963e59	-3
6.33609188895e56	3.79986835977e58	8.93376082788e58	-3
1.12867630547e60	4.6217035663e58	4.06643089806e59	-3.9
4.16612315124e56	4.22318936351e57	8.48120280101e57	-4.3
3.02056501888e57	2.60597986441e57	1.48752139172e58	-4.1
8.36493781784e58	2.14834377754e58	1.25074537842e59	-4.6
3.72343769809e58	6.66067292111e56	4.4910999712e58	-4.1
8.25043817073e53	2.39431620088e57	1.70252316913e58	-2.9
5.77661690566e56	9.56795613534e56	2.80818774258e58	-3
1.62172022813e56	1.44790018755e56	4.71545237673e57	-3.8
5.73263675459e57	1.2069258725e58	2.63239871143e58	-4.5
7.17829837182e59	5.6186180908e57	4.98766534969e59	-4.5
2.7758381055e56	4.56148446268e58	2.68948441101e59	-2.9
5.05508336939e59	2.02913324087e56	4.96687577904e59	-4.7
7.02191611837e58	2.3096346028e57	1.2646950975e59	-4.7
4.32681693779e58	5.10310041302e57	8.54164395327e59	-2.9
6.29091070602e56	4.95754476969e56	8.46149489281e57	-4.1
1.93125531544e58	1.84974200391e57	4.66692937369e58	-3.3
2.15603363097e59	2.83537220095e58	2.21682687876e59	-3.3
6.55574419216e58	8.90182958182e58	3.86729578533e59	-3.1
1.0661931504e58	3.42554515015e57	4.66088707871e58	-4.8
4.41686914181e58	1.99502691108e57	4.53519631841e58	-3.6
4.49504559058e59	1.46921580809e58	2.77974390554e59	-4.3
7.07752893988e56	1.40260715331e57	8.41171580809e57	-4
1.89188786896e60	1.99361647893e58	5.93399557056e59	-3.6
1.46053773776e58	3.9319433766e57	3.91925640412e59	-2.9
7.0436439405e58	1.6287271519e57	7.63366059502e58	-4.3
4.09076206598e58	1.0738054286e58	4.54339047248e58	-3.6
1.93975648281e59	4.45417693607e58	1.29743473586e59	-3.6
9.46945063497e55	9.27326725465e56	4.78656277611e57	-4.2
5.33519347778e59	6.09895346562e58	2.91547590187e59	-4
1.29150395606e58	3.44862641226e58	4.72977024255e58	-3.3
4.0312773029e58	1.98004417145e57	7.7695564572e58	-4.6
2.61182127347e58	7.2281222686e57	4.62452095797e58	-3.4
7.01328771006e59	7.46680227475e57	5.00899045009e59	-4.5
7.02606931408e55	2.09807238771e58	9.21584155299e58	-2.9
4.65361490461e58	1.46713343746e57	1.27925928468e59	-4.9
2.92476140637e55	6.21647416916e57	2.94063229759e58	-2.9
6.92323913375e56	8.39664806538e55	1.54645427583e58	-4.9
1.02644199602e60	8.77036887399e56	5.02716079931e59	-4.3
7.67411384106e57	3.29177603641e58	4.79997412554e58	-3.2
4.87925249205e58	1.04510999457e57	7.72065274362e58	-4.5
1.29362767655e59	4.35105398903e57	1.93797184893e59	-4.7
7.0141513637e58	2.16896346666e57	7.63093466015e58	-4.3
2.55808050608e56	4.12356966863e56	8.66027977488e57	-4.6
7.76921768747e59	5.83530231884e57	3.08647367109e59	-3.6
2.06642531309e59	3.67651792664e58	2.22195244116e59	-3.3
1.49275850017e59	1.63347810327e56	2.83336439163e59	-4.9
1.47927052136e56	6.92920499185e56	4.7304690044e57	-3.9
6.77500274077e55	8.27960316746e55	4.84266942801e57	-4.4
2.41659046064e59	3.05958740755e57	2.20317017631e59	-3.3
4.55816958165e55	3.01379208239e55	4.87606573828e57	-4.6
4.32521975539e59	9.54297063366e57	2.05055328137e59	-3.6
1.57245406872e58	8.71450332547e56	2.58524706926e58	-3.8
8.69711092695e52	6.35118043909e56	5.41332460002e57	-2.9
1.13756589633e60	3.48581861813e58	4.06297399884e59	-3.9
2.89272140433e59	2.69205905772e58	2.15686378245e59	-3.4
1.91090117769e56	4.87249479332e56	8.63164213763e57	-3.2
3.59160506519e59	6.30142627376e56	3.82379440252e59	-4.7
9.72244912587e58	2.28291912679e58	7.78184853379e58	-3.6
2.73995506623e57	3.81599990786e57	2.70081556799e58	-4.9
3.13715816072e59	1.87052774882e58	3.54206645102e59	-3.2
1.58028864597e58	8.86056487785e58	8.40446405754e58	-3.3
1.3501258601e58	4.64909582798e57	2.59156612361e58	-4
2.57871336795e59	7.54121678691e57	2.7935549319e59	-4.6
3.34409042875e58	7.32282272992e56	4.5175100384e58	-4.2
8.72332403849e56	2.5919329564e57	1.52848536035e58	-3.2
2.54529402935e58	3.47048097438e57	5.91623021767e59	-2.9
6.96350956534e58	1.63128724164e57	7.95263250577e58	-3.4
7.02413051936e58	1.73252532958e57	1.26487302978e59	-4.7
2.899521348e58	9.70341227532e58	8.23168128586e58	-3.4
1.10022199675e57	1.37331925141e58	4.98339157882e58	-3
4.68728440165e56	1.54845844089e58	8.43376236537e57	-3.7
5.05166755602e55	1.85239391754e57	4.83854577721e57	-3.3
4.80748619205e57	4.33765091425e58	4.86340056997e58	-3.2
9.08951015306e58	1.00362126932e58	2.3442292317e59	-3.1
5.24712728282e55	2.03854856432e57	4.82268282148e57	-4.5
3.76933988466e57	1.09827296791e59	9.52960173864e59	-2.9
7.98371187408e58	2.66481634779e57	7.58589447574e58	-4.2
1.86442104047e55	1.39857277721e58	5.28576280461e58	-2.9
1.26664836295e56	1.35289342428e57	4.74184235693e57	-4
4.11759612108e59	9.07369782019e57	4.98112106468e59	-4.8
1.83913145792e60	9.95764399616e57	6.15437315614e59	-3.5
5.21683110727e58	1.07604911634e59	8.9010340927e59	-3
4.7141889154e58	1.47186242746e56	1.2825353439e59	-4.9
8.44838891338e57	5.34555745417e58	2.62617194573e58	-3.7
6.5163140333e59	1.23714946058e58	7.62775146822e59	-3.1
5.99584193073e56	2.71625168087e57	8.43567622894e57	-4.1
2.43416439896e55	1.16045974306e56	4.91451435161e57	-4.9
5.26169890434e59	2.44473073923e57	2.79156092728e59	-4.2
8.955921054e56	3.02544268936e56	8.35434532274e57	-3.7
1.98025660227e59	2.04923914566e57	1.23116999675e59	-4.1
1.59851526896e60	6.18579020401e57	6.43282130511e59	-3.4
5.92308971753e56	1.13842540724e58	1.54556097624e58	-3.2
3.15573433668e59	2.7844879843e58	1.92654212539e59	-4.1
8.41275581249e56	3.29277680752e57	1.53662938952e58	-4.8
9.3547067142e58	2.47505212286e57	7.56679831725e58	-4.1
8.04654032584e56	5.73181183037e57	1.52584791945e58	-4.8
4.24933484023e59	2.25029024701e58	3.89227153637e59	-4.5
1.83138846e59	2.72790959175e57	2.82189207296e59	-4.8
2.790300167e55	7.99136399437e56	1.63535660119e58	-2.9
1.62807507069e56	9.18948313869e56	4.71160041619e57	-3.7
2.35132654767e58	1.99840831658e57	4.5635153763e58	-4.4
2.81611704717e57	1.22123467357e56	2.71588106289e58	-4.9
2.67352156408e59	1.05768642212e58	1.90546294847e59	-4.3
3.69299629253e56	1.49136027487e57	8.56658678383e57	-4.4
4.63360632899e54	1.33912355516e57	5.09915312815e57	-3
3.05036196766e57	1.96407327156e57	1.48837260302e58	-4.1
3.89568565306e57	3.65441900754e57	1.47480550609e58	-3.7
3.74039352556e59	1.95355224717e58	1.93374674025e59	-4
3.03252852177e59	1.45119754176e58	3.87020917924e59	-4.7
1.88981542769e59	8.52041853597e57	1.23185054637e59	-4.1
2.32786014234e59	9.46847213754e56	3.85469253962e59	-4.9
3.28564368999e55	1.3708367287e57	4.88681399793e57	-3.2
1.11376196055e59	1.00170319057e58	7.62631918127e58	-3.8
4.55951987164e56	1.05131618215e56	8.55434552393e57	-4.3
1.25346553451e60	2.34934314955e58	5.25778723345e59	-4.1
1.02506663176e60	2.771242119e57	5.02792581321e59	-4.3
3.14035364204e59	1.09510820298e58	3.85712768963e59	-4.7
4.92373479948e58	1.86251349129e57	7.72731733279e58	-4.5
3.24172153529e59	2.64271867568e58	5.50733809009e59	-3.1
3.18492573631e55	1.79405090187e57	4.89075610289e57	-3.2
1.11610348969e56	8.14628681494e57	8.75839022739e57	-3.2
9.09266356052e58	7.45541314111e57	2.34164067386e59	-3.1
7.29304197159e59	5.62942038464e57	4.97283297091e59	-4.5
1.64470383616e56	3.46337982627e56	4.71742478216e57	-3.8
2.59209999521e59	1.0509794251e58	1.90755199639e59	-4.3
3.22556712628e58	3.35628532878e57	2.39401783721e59	-3
2.29686587482e56	5.55649162665e57	8.60844294123e57	-3.3
1.13565861002e56	8.57489105071e55	4.77256731499e57	-4.1
8.72214006647e58	2.40354145265e58	7.54811167112e58	-4.1
8.69894123258e56	2.97379493663e56	8.35291560679e57	-3.7
1.26811673677e60	1.6278249421e58	4.26321890607e59	-3.7
3.43491936395e57	1.76762458625e57	1.48103295871e58	-4
1.82500889652e59	6.45819985731e57	2.82037874777e59	-4.8
1.36696318882e58	5.77813720058e58	8.44092691625e58	-3.2
4.30015749924e58	1.96278088879e57	4.53721140504e58	-3.6
1.8677052636e58	8.8558555694e57	4.56331377305e58	-4.5
3.72129827548e59	8.82767000747e57	2.7833842152e59	-4.4
7.72441348382e59	2.58835183401e57	2.87427495397e59	-3.9
4.00217496436e58	3.51259145677e57	7.76062789187e58	-4.6
3.60483378457e57	5.46674754307e57	2.69738834296e58	-3.2
1.02482587059e59	6.42397491475e57	1.24703867909e59	-4.5
1.90153798596e58	1.57997173413e58	4.56633963537e58	-4.5
4.52859925302e56	4.4176306128e56	8.54818978505e57	-4.3
1.03290155093e56	6.0080647091e56	8.75239726707e57	-3.1
8.07511578785e55	4.28676872854e56	4.81595117075e57	-4.3
3.25131951119e58	1.28929968804e57	4.51036065598e58	-4.2
7.13538796305e57	8.56597097779e57	2.63022048605e58	-4.4
7.62035005753e57	2.09312062176e56	2.65043208323e58	-4.4
8.18699009392e56	4.33483614456e57	1.53002328434e58	-4.8
1.76789791441e54	8.07774767414e55	5.19356990542e57	-2.9
3.89845217518e54	1.67342078381e57	9.30838397495e57	-2.9
2.46583095953e58	8.07623613244e58	1.44881342722e59	-3.2
5.23331912279e58	4.31646622047e58	8.04606207274e58	-3.4
1.19756966299e54	4.55161436678e56	5.2294209723e57	-2.9
1.8987043216e58	2.3708428349e57	8.33327969139e58	-3.1
6.44603700376e59	2.5559573199e56	4.92313688192e59	-4.6
1.85617728946e59	3.40738662642e58	1.9175165412e59	-4.4
1.5504102518e58	7.46904736754e56	2.58973905995e58	-3.7
1.05324705828e57	7.39717113673e55	1.53634552208e58	-4.7
7.28191242132e57	6.48225246296e57	2.63567666514e58	-4.4
2.39373240531e59	5.40554421187e57	2.20423272109e59	-3.3
1.31756547572e56	1.58382849008e58	8.76248315075e57	-3.4
1.23846941287e60	2.85787866988e58	4.27552240985e59	-3.7
8.54288687506e57	7.97115414341e57	2.61937181612e58	-4.3
1.51084859028e56	2.21817057477e56	4.73392708561e57	-3.9
5.99993401426e57	2.40639035965e57	2.66232738008e58	-3.3
1.60090129189e54	2.37740348782e56	5.20230811002e57	-2.9
1.87863778771e57	2.84579863153e57	2.73956053241e58	-3.1
8.9680687725e58	3.73867854497e58	5.82806435883e59	-3
8.46191552359e56	1.04731229314e57	8.3739685783e57	-3.6
4.98301434708e54	1.05641084495e57	5.09200757079e57	-3
1.78335173299e59	6.35973155063e58	1.25528894773e59	-3.9
5.8635555159e58	3.0928154919e57	7.67141619786e58	-4.4
3.19980336991e58	7.1935020213e57	4.50328391956e58	-4.2
3.30823324927e58	2.10603260975e57	7.81984130304e58	-4.7
1.99122985396e59	5.16800236245e56	1.92173074132e59	-4.5
1.37653164687e56	5.02703967576e55	8.74680731897e57	-4.9
1.08142977024e59	1.15975360926e59	1.3495754777e59	-3.5
1.18263006045e59	1.37248240804e57	7.6173269077e58	-3.8
4.71598486133e56	7.66338014695e56	1.55078211412e58	-3.1
4.61545845542e54	1.33496061171e57	5.09971190812e57	-3
9.92593568898e58	1.73231641434e58	7.77635639035e58	-3.6
4.49014655997e55	3.04696314846e57	4.85476682645e57	-3.3
4.38345218308e57	1.81884163125e58	2.49617105878e59	-2.9
1.57279914128e58	8.51463150163e58	1.46687389327e59	-3.2
8.5671576263e56	9.32361525579e56	8.35379917898e57	-3.7
1.86293681061e60	4.44437659813e57	5.53929327476e59	-3.8
8.67021711838e57	6.48015173722e57	4.67920338214e58	-4.9
6.19351840348e56	6.55635471294e56	8.45205534984e57	-4.1
2.81473446184e57	2.89521103024e56	2.7155624376e58	-4.9
3.32466949249e58	1.58179856613e57	7.82687234613e58	-4.7
6.59489655788e59	5.19751708522e57	7.59739217002e59	-3.1
4.63900766608e58	4.16457224417e57	4.50353938283e58	-3.7
9.30665489085e59	1.31097897013e58	3.91222167781e59	-4.1
3.83773365051e59	1.4771940495e58	1.93049690364e59	-4
7.32390659595e59	7.52264835237e56	4.97075787047e59	-4.5
9.33545945028e56	4.46336004085e58	5.02791540485e58	-3.1
1.07298520423e58	6.09747593128e57	4.66330712242e58	-4.8
3.06682181288e57	2.62765934975e56	1.48907173524e58	-4.1
2.43522193455e59	6.42416715573e57	1.25395363907e59	-3.8
6.18274760267e58	9.0245126295e57	3.80572116946e59	-3
1.80388925884e56	1.98819332501e57	8.64626586358e57	-3.2
2.50622413376e57	6.6355664906e57	1.49093048322e58	-4.2
1.23870095441e59	1.1619138916e59	2.29161825973e59	-3.3
2.59481308448e59	5.24826513781e58	3.58500364829e59	-3.2
5.18232956949e56	7.93279426996e57	8.38257123726e57	-4.1
3.53688254634e56	3.84568225124e58	9.03735596769e58	-3
9.85278304965e58	2.57269542228e58	7.59396016994e58	-3.9
2.31990724726e59	9.90312514987e57	1.27036779209e59	-3.7
2.82454813654e57	2.89902599206e56	2.71731402223e58	-4.9
1.68949150887e59	5.64052390518e57	2.26764906053e59	-3.2
4.15497172967e56	3.43348919761e57	8.49266659102e57	-3.4
3.60040034365e58	8.74688050497e57	4.48315712145e58	-4.1
3.00967055823e55	2.57817246883e56	4.90238336045e57	-4.8
3.08090352124e57	4.31419976182e57	1.4896574847e58	-3.5
2.70315681607e58	5.30964472518e56	7.87338737561e58	-4.8
4.33453186469e59	1.48549891903e58	5.08583613486e59	-4.7
1.66673262686e60	2.25035867288e57	5.17610446271e59	-4
7.72257737152e57	3.74152174479e56	2.65421423707e58	-4.4
6.33046798312e57	5.32108296856e56	2.66565682368e58	-4.5
4.13626783424e58	1.91005142564e57	4.47819123448e58	-4
8.15660533172e55	2.87808948621e57	8.80609678859e57	-3.1
1.50741381782e58	1.13001543451e57	2.60102036645e58	-3.6
1.38089379755e56	1.43973709706e58	1.59672872331e58	-3.1
1.15752169035e60	8.3742234145e57	4.05603648352e59	-3.9
5.72677615045e59	7.94616432781e57	5.01544254936e59	-4.6
1.5036994788e59	9.59594108842e57	1.92308883116e59	-4.6
1.03258499686e58	4.0592956814e58	2.58130409366e58	-4
4.54024780773e59	2.62676486817e57	2.78004653316e59	-4.3
2.24740167485e57	1.75973235117e56	1.50587247482e58	-4.3
1.17029677429e60	3.39964589284e58	5.09537435198e59	-4.2
1.81473493049e57	4.98427517341e57	2.74204678415e58	-3.1
6.2069807702e57	3.73061766116e58	4.03348384463e59	-2.9
1.99992847054e58	2.15467280943e56	4.60526318829e58	-4.5
2.91134587742e55	1.42268590374e57	4.87573668032e57	-4.8
4.29960844894e58	6.63481368943e57	1.42028428174e59	-3.1
2.44227725485e59	1.80629022358e57	1.26775689847e59	-3.7
7.11236752807e58	9.77168705426e56	1.26716741773e59	-4.7
1.53660707291e60	1.89138551492e58	6.4565887489e59	-3.4
2.12006163821e59	7.84762357876e56	1.23616902775e59	-4
1.28548659346e60	4.6516399723e57	4.38709188924e59	-3.6
1.26350330428e58	1.06799289977e58	2.58687868635e58	-4
1.29524512624e57	1.64648247146e56	1.53101629649e58	-4.6
1.52771303718e58	1.78067934593e57	2.58739116361e58	-3.9
4.71801260889e56	3.54709661593e57	2.81817432246e58	-3
1.77498125059e58	1.54400376688e58	4.53865584811e58	-4.5
1.72119492946e60	1.37826385408e59	6.02017432709e59	-3.6
2.57622080415e58	1.35047609912e58	4.50645429903e58	-4.3
4.23185910486e59	1.45357753833e58	2.79570483237e59	-4.3
3.0046493027e59	9.5156225151e57	5.05222939209e59	-4.9
3.68154892107e55	5.70296427229e56	4.88379941986e57	-4.7
4.41313465432e55	1.24774287472e57	4.85309493337e57	-4.6
3.2899530308e56	1.82467558766e58	1.56949717562e58	-3.2
7.37041204686e56	3.62205691014e56	8.40540899888e57	-3.5
1.23811968336e56	1.6512606405e57	1.59534133204e58	-3
6.39249981948e59	7.25574020807e56	2.7924152831e59	-4.1
1.48744005253e58	1.75920655265e57	2.58661758812e58	-3.9
1.70198673436e56	6.28534857169e55	8.72407540211e57	-4.8
1.95997018084e58	2.13918332323e57	4.5921934028e58	-4.5
5.42992407776e56	7.11848569983e57	8.46563597808e57	-3.5
9.39610111271e57	5.06877132131e58	4.77692389787e58	-3.3
2.85323013318e58	7.90431201844e56	4.54441057374e58	-4.3
2.15791041192e57	4.0874387977e57	1.49962962085e58	-4.3
2.76829554679e58	4.3939588179e57	4.53153614727e58	-4.3
4.01664508956e58	4.68671429124e57	7.76293202493e58	-4.6
5.45170328942e59	4.53500913298e58	3.98006663285e59	-4.3
1.22183089099e60	2.84208158432e58	4.28265856516e59	-3.7
1.80256692625e55	2.52308842408e57	1.6458324333e58	-2.9
1.15538056888e60	1.11523598471e58	4.05671520972e59	-3.9
1.72882673027e56	1.43483130925e58	8.70010831475e57	-3.4
5.35010493993e57	3.04302738193e58	2.67782549699e58	-3.4
6.60615225493e59	2.07191124723e58	2.84884171143e59	-4
8.4788901055e56	1.39451649653e57	1.53913087923e58	-4.8
1.14025093273e59	1.39809667033e58	1.23663639785e59	-4.4
6.74187555687e56	4.65642424723e57	1.53804975617e58	-4.9
6.75798836857e59	1.53865153383e58	3.18644067001e59	-3.5
1.1464978833e59	3.57348850962e57	1.3597238477e59	-3.3
1.60535725665e56	4.55171418464e56	4.71443238475e57	-3.8
4.17998576729e57	1.05335449721e57	1.4741396843e58	-3.8
1.21728711621e60	3.17859557939e58	4.16161705138e59	-3.8
8.56370772334e56	1.46550392567e57	8.35953397069e57	-3.8
4.14075851313e59	3.83583935687e57	4.97998657694e59	-4.8
7.16279104482e58	2.32133599852e56	1.26854650244e59	-4.7
1.35348116071e58	4.60270508384e57	1.45075551218e59	-3
4.14905369687e59	2.15878024167e57	4.97946910798e59	-4.8
1.1925774721e56	2.14796802882e57	1.59659927376e58	-3
2.00285552799e60	2.74705413338e57	5.88974205586e59	-3.6
1.88322122003e57	1.9005717824e56	1.51424848281e58	-4.4
1.48905688041e58	8.47175517693e57	2.58556760723e58	-3.8
2.99533576408e52	3.66969257843e56	5.46398210556e57	-2.9
3.80564515869e58	1.24053620307e57	4.57485066191e58	-3.5
3.65417268313e59	3.73887710807e57	5.44652049521e59	-3.1
1.26446033712e60	1.09235753507e58	4.39560128758e59	-3.6
2.15014375992e55	8.48818467456e57	9.07208281463e57	-3.1
5.05016890613e59	1.14056705969e57	4.96720809846e59	-4.7
2.38359407014e59	6.45335303702e56	1.91165396685e59	-4.4
4.27079805128e57	8.08231047283e56	2.69348902855e58	-4.7
2.43579643456e55	2.06446770066e55	4.91527669672e57	-4.9
8.3124164112e56	2.52012295412e58	1.53843792233e58	-3.4
1.96514873586e58	9.03251135172e56	4.59479542199e58	-4.5
8.72124993444e58	2.58995292371e58	1.23687105046e59	-4.5
2.37363448808e57	8.61222641197e57	1.48608174531e58	-4.2
9.55720032273e55	4.90695702787e57	4.78318876547e57	-3.5
1.69168503988e56	2.22893589016e56	4.71154806432e57	-3.7
1.58255394936e60	1.09121186286e58	6.43992237184e59	-3.4
9.00421646967e58	7.70892050634e58	7.59603977473e58	-3.9
1.17906557593e58	6.79014594493e57	2.59900959017e58	-4.1
9.36518610204e55	1.22879753455e57	4.78188504048e57	-4.2
1.46478934258e56	9.18865870217e56	4.72900070414e57	-3.9
5.0120764709e59	8.52488666532e57	4.96954022489e59	-4.7
3.62391884205e59	2.5770951078e58	1.93773375032e59	-4
1.55455513024e55	6.17196835773e57	4.98113799971e57	-3.2
1.80766692938e59	1.45481237812e58	3.6921604467e59	-3.1
2.82916385189e59	1.18118098224e58	3.84273307813e59	-4.8
6.45516171711e55	1.51478693094e58	1.61798971819e58	-3.1
3.77028964727e59	1.06546636977e58	2.09954004991e59	-3.5
6.42498813757e56	1.05630649131e58	8.38792460618e57	-3.7
3.46454419773e57	2.03513984937e57	2.7035507503e58	-4.8
1.68365747821e56	1.11112901142e57	8.70720396062e57	-4.8
1.04933860995e59	1.70079163572e57	7.56179506437e58	-4
1.04726219039e56	7.03323536994e57	4.7377454348e57	-3.7
8.46597287318e58	4.90254575371e57	1.95381721729e59	-4.9
2.09745309011e58	4.18515671631e58	8.32954353152e58	-3.2
3.0417271641e56	2.1349371159e57	8.59724441871e57	-4.5
7.4380224845e59	1.53437866297e57	3.80405144931e59	-4.3
1.13973415378e59	4.74926497848e57	1.36009654806e59	-3.3
2.28670267183e57	6.4417506382e56	1.49487371217e58	-3.4
2.36680745904e59	3.99224410753e57	2.20396499068e59	-3.3
1.58883171793e56	5.71624183262e56	4.72015909861e57	-3.6
2.21574964832e58	5.4844954203e58	8.85748398281e59	-2.9
4.48948477287e58	1.71531220536e57	4.47671784417e58	-3.9
3.70080151905e58	2.80034735779e57	4.4891789776e58	-4.1
7.54294402827e57	1.1833976004e58	2.64992948628e58	-3.4
3.78615796782e57	2.09679754239e57	1.47613780153e58	-3.9
1.90032479954e55	8.33070018336e57	1.64521004576e58	-3
9.28807439334e56	4.09335862827e58	1.5367047746e59	-3
3.46389236512e57	1.2701966627e58	1.47440185756e58	-3.8
1.17128889109e59	2.73750694382e57	1.3589794064e59	-3.3
5.58256437405e59	7.81378676367e56	2.77447521154e59	-4.2
8.06125916626e59	2.49775050366e58	3.86815739602e59	-4.2
4.22333456353e54	6.06079701604e57	5.10845971773e57	-3.1
9.14805766597e57	1.09598682172e57	2.63612605713e58	-4.3
